Campaign name,Campaign ID,Campaign delivery,Results,Result indicator,Reporting starts,Reporting ends,Reach,Impressions,Ad set budget,Ad set budget type,Amount spent (INR),Objective,Frequency,Clicks (all),CPC (all) (INR),CTR (all),"Cost per 1,000 people reached (INR)","CPM (cost per 1,000 impressions) (INR)",Page engagement,Cost per results
OLIVEL-FORM-02-MAY-19-OWN,6120740336557,inactive,,,2019-08-07,2019-08-07,1369,1420,Using ad set budget,0,341.84,Lead Generation,1.037253,48,7.121667,3.380282,249.700511,240.732394,12,
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,6,actions:onsite_conversion.lead_grouped,2019-08-07,2019-08-07,9886,10336,Using ad set budget,0,970.3,Lead Generation,1.045519,115,8.437391,1.112616,98.148897,93.875774,111,161.71666666667
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-08-07,2019-08-07,863,875,Using ad set budget,0,172.34,Lead Generation,1.013905,16,10.77125,1.828571,199.698725,196.96,13,86.17
"Post: """"Powering your digital dreams"" """,6129496196757,inactive,1,actions:post_engagement,2019-08-06,2019-08-06,7245,8684,Using ad set budget,0,251.71,Engagement,1.19862,3,83.903333,0.034546,34.742581,28.985491,1,251.71
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,,,2019-08-06,2019-08-06,167,169,Using ad set budget,0,78.87,Lead Generation,1.011976,2,39.435,1.183432,472.275449,466.686391,4,
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-08-06,2019-08-06,724,765,Using ad set budget,0,1000.33,Lead Generation,1.05663,10,100.033,1.30719,1381.671271,1307.620915,8,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,4,actions:onsite_conversion.lead_grouped,2019-08-06,2019-08-06,3118,3402,500,Daily,515.45,Lead Generation,1.091084,70,7.363571,2.057613,165.314304,151.513815,64,128.8625
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,2,actions:onsite_conversion.lead_grouped,2019-08-06,2019-08-06,4946,5220,200,Daily,499.78,Lead Generation,1.055398,85,5.879765,1.628352,101.047311,95.743295,65,249.89
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,8,actions:onsite_conversion.lead_grouped,2019-08-06,2019-08-06,10656,11282,Using ad set budget,0,1057.94,Lead Generation,1.058746,147,7.196871,1.30296,99.281156,93.772381,89,132.2425
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,4,actions:onsite_conversion.lead_grouped,2019-08-06,2019-08-06,3022,3159,Using ad set budget,0,498.33,Lead Generation,1.045334,39,12.777692,1.234568,164.900728,157.749288,29,124.5825
"Post: """"Powering your digital dreams"" """,6129496196757,inactive,15,actions:post_engagement,2019-08-05,2019-08-05,4273,4738,Using ad set budget,0,236.09,Engagement,1.108823,1,236.09,0.021106,55.25158,49.829042,15,15.739333333333
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,1,actions:onsite_conversion.lead_grouped,2019-08-05,2019-08-05,988,1058,Using ad set budget,0,299.6,Lead Generation,1.07085,20,14.98,1.890359,303.238866,283.175803,13,299.6
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-08-05,2019-08-05,461,489,Using ad set budget,0,983.21,Lead Generation,1.060738,1,983.21,0.204499,2132.776573,2010.654397,1,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,5,actions:onsite_conversion.lead_grouped,2019-08-05,2019-08-05,3011,3380,500,Daily,515.19,Lead Generation,1.122551,76,6.778816,2.248521,171.102624,152.423077,61,103.038
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,5,actions:onsite_conversion.lead_grouped,2019-08-05,2019-08-05,4680,4945,200,Daily,509.6,Lead Generation,1.056624,123,4.143089,2.487361,108.888889,103.053589,66,101.92
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,7,actions:onsite_conversion.lead_grouped,2019-08-05,2019-08-05,10728,11647,Using ad set budget,0,1011.83,Lead Generation,1.085664,175,5.781886,1.502533,94.316741,86.874732,98,144.54714285714
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,9,actions:onsite_conversion.lead_grouped,2019-08-05,2019-08-05,2723,2860,Using ad set budget,0,500.18,Lead Generation,1.050312,49,10.207755,1.713287,183.68711,174.888112,37,55.575555555556
"Post: """"Powering your digital dreams"" """,6129496196757,inactive,8,actions:post_engagement,2019-08-04,2019-08-04,26,26,Using ad set budget,0,60.02,Engagement,1,0,0,0,2308.461538,2308.461538,8,7.5025
"Post: ""ECR Make your holidays pleasant, Memorable and fun...""",6129439533357,inactive,465,actions:post_engagement,2019-08-04,2019-08-04,1239,1244,200,Lifetime,144.3,Engagement,1.004036,6,24.05,0.482315,116.464891,115.996785,465,0.31032258064516
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,2,actions:onsite_conversion.lead_grouped,2019-08-04,2019-08-04,742,789,Using ad set budget,0,316.07,Lead Generation,1.063342,22,14.366818,2.78834,425.97035,400.595691,17,158.035
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-08-04,2019-08-04,1480,1510,Using ad set budget,0,976.04,Lead Generation,1.02027,4,244.01,0.264901,659.486486,646.384106,3,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-08-04,2019-08-04,2259,2570,500,Daily,494.15,Lead Generation,1.137672,72,6.863194,2.801556,218.747233,192.276265,57,494.15
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,6,actions:onsite_conversion.lead_grouped,2019-08-04,2019-08-04,4129,4325,200,Daily,502.19,Lead Generation,1.047469,70,7.174143,1.618497,121.625091,116.113295,47,83.698333333333
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,7,actions:onsite_conversion.lead_grouped,2019-08-04,2019-08-04,10728,11348,Using ad set budget,0,977.4,Lead Generation,1.057793,129,7.576744,1.136764,91.107383,86.129714,96,139.62857142857
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,6,actions:onsite_conversion.lead_grouped,2019-08-04,2019-08-04,2198,2305,Using ad set budget,0,493.17,Lead Generation,1.048681,37,13.328919,1.605206,224.372157,213.956616,30,82.195
"Post: ""ECR Make your holidays pleasant, Memorable and fun...""",6129439533357,inactive,222,actions:post_engagement,2019-08-03,2019-08-03,477,477,200,Lifetime,55.37,Engagement,1,12,4.614167,2.515723,116.079665,116.079665,222,0.24941441441441
"Post: ""ECR NO MOON BEACH PARTY @ ECR SEA LOUNGE AND BANQUETS...""",6129436176357,inactive,14,actions:post_engagement,2019-08-03,2019-08-03,60,60,200,Lifetime,6.64,Engagement,1,1,6.64,1.666667,110.666667,110.666667,14,0.47428571428571
"Post: ""ECR FIRST TIME IN CHENNAI...Party on the sea lounge &...""",6129436057957,inactive,35,actions:post_engagement,2019-08-03,2019-08-03,96,96,200,Lifetime,8.36,Engagement,1,0,0,0,87.083333,87.083333,35,0.23885714285714
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,,,2019-08-03,2019-08-03,997,1027,Using ad set budget,0,301.9,Lead Generation,1.03009,12,25.158333,1.168452,302.808425,293.962999,15,
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-08-03,2019-08-03,405,408,Using ad set budget,0,434.35,Lead Generation,1.007407,2,217.175,0.490196,1072.469136,1064.583333,2,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-08-03,2019-08-03,3272,3531,500,Daily,546.58,Lead Generation,1.079156,95,5.753474,2.690456,167.047677,154.794676,88,273.29
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,3,actions:onsite_conversion.lead_grouped,2019-08-03,2019-08-03,4574,4711,200,Daily,535.93,Lead Generation,1.029952,79,6.783924,1.676926,117.16878,113.761409,69,178.64333333333
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,11,actions:onsite_conversion.lead_grouped,2019-08-03,2019-08-03,11856,12275,Using ad set budget,0,1099.8,Lead Generation,1.035341,154,7.141558,1.254582,92.763158,89.596741,147,99.981818181818
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,3,actions:onsite_conversion.lead_grouped,2019-08-03,2019-08-03,2857,2954,Using ad set budget,0,575.2,Lead Generation,1.033952,37,15.545946,1.252539,201.330067,194.719025,35,191.73333333333
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,,,2019-08-02,2019-08-02,1375,1416,Using ad set budget,0,310.89,Lead Generation,1.029818,7,44.412857,0.49435,226.101818,219.555085,16,
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-08-02,2019-08-02,903,925,Using ad set budget,0,927.85,Lead Generation,1.024363,3,309.283333,0.324324,1027.51938,1003.081081,4,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-08-02,2019-08-02,4043,4278,500,Daily,526.54,Lead Generation,1.058125,75,7.020533,1.753156,130.234974,123.080879,95,526.54
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,3,actions:onsite_conversion.lead_grouped,2019-08-02,2019-08-02,4719,4840,200,Daily,525.49,Lead Generation,1.025641,44,11.942955,0.909091,111.35622,108.572314,45,175.16333333333
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,9,actions:onsite_conversion.lead_grouped,2019-08-02,2019-08-02,13407,13549,Using ad set budget,0,1056.57,Lead Generation,1.010591,151,6.997152,1.114473,78.807339,77.981401,165,117.39666666667
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-08-02,2019-08-02,3802,4024,Using ad set budget,0,578.75,Lead Generation,1.05839,57,10.153509,1.416501,152.222514,143.824553,37,115.75
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,1,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,1137,1175,Using ad set budget,0,327.22,Lead Generation,1.033421,8,40.9025,0.680851,287.792436,278.485106,18,327.22
AskJuno-LG-International-25-July-19,6128620529357,inactive,1,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,571,582,Using ad set budget,0,616.19,Lead Generation,1.019264,7,88.027143,1.202749,1079.141856,1058.745704,5,616.19
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,5144,5458,500,Daily,537.07,Lead Generation,1.061042,72,7.459306,1.319165,104.407076,98.400513,75,268.535
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,5,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,6323,6503,200,Daily,544.43,Lead Generation,1.028467,83,6.559398,1.276334,86.103116,83.719822,100,108.886
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,13,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,15044,15232,Using ad set budget,0,1086.67,Lead Generation,1.012497,170,6.392176,1.116071,72.232784,71.341255,178,83.59
HAPPY-HOMES-CBE-FORM-24-FEB-19-VER-1.1,6114680764357,inactive,8,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,1732,1791,Using ad set budget,0,163.97,Lead Generation,1.034065,114,1.438333,6.365159,94.670901,91.552205,61,20.49625
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,9,actions:onsite_conversion.lead_grouped,2019-08-01,2019-08-01,5168,5241,Using ad set budget,0,828.86,Lead Generation,1.014125,87,9.527126,1.659989,160.383127,158.149208,52,92.095555555556
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,1,actions:onsite_conversion.lead_grouped,2019-07-31,2019-07-31,742,755,Using ad set budget,0,199.69,Lead Generation,1.01752,13,15.360769,1.721854,269.123989,264.490066,16,199.69
Glitz & Glamz -Course-Test-26-July-19,6128739473757,inactive,1,actions:onsite_conversion.lead_grouped,2019-07-31,2019-07-31,833,846,Using ad set budget,0,59.85,Lead Generation,1.015606,31,1.930645,3.664303,71.84874,70.744681,14,59.85
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-07-31,2019-07-31,524,541,Using ad set budget,0,438.74,Lead Generation,1.032443,4,109.685,0.739372,837.290076,810.979667,2,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-07-31,2019-07-31,2849,3037,500,Daily,368.93,Lead Generation,1.065988,61,6.048033,2.008561,129.494559,121.478433,56,
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-31,2019-07-31,4760,4916,200,Daily,384.69,Lead Generation,1.032773,102,3.771471,2.074858,80.817227,78.252644,58,128.23
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,10,actions:onsite_conversion.lead_grouped,2019-07-31,2019-07-31,10253,10586,Using ad set budget,0,756.05,Lead Generation,1.032478,153,4.941503,1.445305,73.739393,71.4198,110,75.605
HAPPY-HOMES-CBE-FORM-24-FEB-19-VER-1.1,6114680764357,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-31,2019-07-31,3081,3514,Using ad set budget,0,279.71,Lead Generation,1.140539,167,1.67491,4.752419,90.785459,79.598748,104,93.236666666667
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,,,2019-07-31,2019-07-31,1633,1686,Using ad set budget,0,218.4,Lead Generation,1.032456,9,24.266667,0.533808,133.74158,129.537367,11,
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,,,2019-07-30,2019-07-30,2903,3091,Using ad set budget,0,499.58,Lead Generation,1.064761,36,13.877222,1.164672,172.09094,161.62407,56,
Glitz & Glamz -Course-Test-26-July-19,6128739473757,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,4559,4981,Using ad set budget,0,302.15,Lead Generation,1.092564,118,2.560593,2.369002,66.275499,60.66051,61,151.075
AskJuno-LG-International-25-July-19,6128620529357,inactive,,,2019-07-30,2019-07-30,713,737,Using ad set budget,0,577.19,Lead Generation,1.033661,3,192.396667,0.407056,809.523142,783.161465,1,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,3687,4040,500,Daily,524.5,Lead Generation,1.095742,92,5.701087,2.277228,142.256577,129.826733,84,174.83333333333
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,4,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,6764,7134,200,Daily,501.46,Lead Generation,1.054701,165,3.039152,2.312868,74.136606,70.291562,66,125.365
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,12320,12977,Using ad set budget,0,1004.16,Lead Generation,1.053328,199,5.04603,1.533482,81.506494,77.37998,109,334.72
HAPPY-HOMES-CBE-FORM-24-FEB-19-VER-1.1,6114680764357,inactive,4,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,2946,3425,Using ad set budget,0,347.12,Lead Generation,1.162593,224,1.549643,6.540146,117.827563,101.348905,130,86.78
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-30,2019-07-30,2283,2455,Using ad set budget,0,287.7,Lead Generation,1.075339,28,10.275,1.14053,126.018397,117.189409,23,143.85
Tycoon Interiors-Test-26-July-19,6128976289157,inactive,,,2019-07-29,2019-07-29,108,109,Using ad set budget,0,21.35,Lead Generation,1.009259,2,10.675,1.834862,197.685185,195.87156,2,
Glitz & Glamz -Course-Test-26-July-19,6128739473757,inactive,8,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,4499,5020,Using ad set budget,0,305.25,Lead Generation,1.115804,144,2.119792,2.868526,67.848411,60.806773,64,38.15625
Glitz & Glamz-Test-24-July-19,6128536702957,inactive,,,2019-07-29,2019-07-29,2960,3069,Using ad set budget,0,170.58,Lead Generation,1.036824,95,1.795579,3.095471,57.628378,55.581623,30,
Tycoon Interiors- test-24-July-19,6128531789957,archived,2,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,1693,1770,Using ad set budget,0,351.58,Lead Generation,1.045481,23,15.286087,1.299435,207.666864,198.632768,19,175.79
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,5550,5919,500,Daily,474.33,Lead Generation,1.066486,95,4.992947,1.605001,85.464865,80.136847,72,237.165
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,5962,6310,200,Daily,511.24,Lead Generation,1.05837,144,3.550278,2.282092,85.749748,81.020602,53,255.62
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,13,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,13456,14298,Using ad set budget,0,1006.2,Lead Generation,1.062574,239,4.210042,1.671562,74.777051,70.373479,149,77.4
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-29,2019-07-29,539,542,Using ad set budget,0,97.07,Lead Generation,1.005566,11,8.824545,2.02952,180.092764,179.095941,4,48.535
Glitz & Glamz -Course-Test-26-July-19,6128739473757,inactive,4,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,3377,3777,Using ad set budget,0,306.09,Lead Generation,1.118448,102,3.000882,2.700556,90.639621,81.040508,48,76.5225
Glitz & Glamz-Test-24-July-19,6128536702957,inactive,1,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,7672,9064,Using ad set budget,0,510.89,Lead Generation,1.181439,249,2.051767,2.747132,66.591502,56.36474,61,510.89
Tycoon Interiors- test-24-July-19,6128531789957,archived,1,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,2374,2556,Using ad set budget,0,506.53,Lead Generation,1.076664,43,11.779767,1.682316,213.365628,198.172926,48,506.53
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,7,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,3830,4009,500,Daily,522.05,Lead Generation,1.046736,80,6.525625,1.99551,136.305483,130.219506,74,74.578571428571
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,4629,4816,200,Daily,496.76,Lead Generation,1.040397,85,5.844235,1.76495,107.314755,103.147841,75,165.58666666667
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,18,actions:onsite_conversion.lead_grouped,2019-07-28,2019-07-28,10684,11481,Using ad set budget,0,990.55,Lead Generation,1.074598,158,6.269304,1.376187,92.713403,86.277328,160,55.030555555556
Glitz & Glamz -Course-Test-26-July-19,6128739473757,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,3472,3702,Using ad set budget,0,348.35,Lead Generation,1.066244,83,4.196988,2.242031,100.331221,94.097785,55,174.175
Glitz & Glamz-Test-24-July-19,6128536702957,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,5060,5990,Using ad set budget,0,378.75,Lead Generation,1.183794,146,2.594178,2.437396,74.851779,63.230384,50,189.375
Tycoon Interiors- test-24-July-19,6128531789957,archived,1,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,1335,1384,Using ad set budget,0,375.33,Lead Generation,1.036704,19,19.754211,1.372832,281.146067,271.192197,24,375.33
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,3780,4062,500,Daily,584.47,Lead Generation,1.074603,106,5.513868,2.609552,154.621693,143.887248,89,584.47
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,3,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,3642,3787,200,Daily,471.69,Lead Generation,1.039813,95,4.965158,2.508582,129.514003,124.555057,62,157.23
OLIVEL-FORM-02-MAY-19-OWN,6120740336557,inactive,,,2019-07-27,2019-07-27,315,318,Using ad set budget,0,60.52,Lead Generation,1.009524,9,6.724444,2.830189,192.126984,190.314465,4,
SVGI-CBE-Form-24-Apr-19-OWN,6119982451557,inactive,6,actions:onsite_conversion.lead_grouped,2019-07-27,2019-07-27,9478,9934,Using ad set budget,0,959.55,Lead Generation,1.048111,156,6.150962,1.570364,101.239713,96.592511,117,159.925
Glitz & Glamz-Test-24-July-19,6128536702957,inactive,,,2019-07-26,2019-07-26,2245,2299,Using ad set budget,0,218.39,Lead Generation,1.024053,84,2.599881,3.653763,97.278396,94.993475,55,
Tycoon Interiors- test-24-July-19,6128531789957,archived,,,2019-07-26,2019-07-26,150,150,Using ad set budget,0,35.59,Lead Generation,1,0,0,0,237.266667,237.266667,2,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-26,2019-07-26,1379,1406,500,Daily,189.17,Lead Generation,1.019579,21,9.008095,1.493599,137.179115,134.544808,32,94.585
SVGI-CBE-MALAYALAM-23-May-19-OWN,6122773029357,inactive,8,actions:onsite_conversion.lead_grouped,2019-07-26,2019-07-26,4608,4881,200,Daily,475.01,Lead Generation,1.059245,99,4.798081,2.028273,103.083767,97.318173,57,59.37625
SRG-HALL-16-MAY-19,6122121746157,inactive,,,2019-07-26,2019-07-26,8554,9550,Using ad set budget,0,806.14,Lead Generation,1.116437,110,7.328545,1.151832,94.241291,84.412565,85,
OLIVEL-FORM-02-MAY-19-OWN,6120740336557,inactive,2,actions:onsite_conversion.lead_grouped,2019-07-26,2019-07-26,1523,1635,Using ad set budget,0,293.28,Lead Generation,1.073539,46,6.375652,2.813456,192.567301,179.376147,14,146.64
